Date,Temperature (mean)(Centigrade),IGNORE THIS COLUMN,Precipitation (cm/day),Solar Radiation (Langleys/day),Daylight Relative Humidity (%)
2/9/2027,18.10242911,0.156170429,0.156170429,263.1674648,75.61777518
2/10/2027,20.18655097,0.181876539,0.181876539,249.1591213,80.31752216
2/11/2027,20.43966117,0.133149716,0.133149716,313.218175,71.56590118
2/12/2027,20.41420631,0.152046405,0.152046405,240.8316309,79.19526632
2/13/2027,19.91014608,0.187849552,0.187849552,247.4862119,80.10810263
2/14/2027,18.4647891,0.126108592,0.126108592,341.5229114,66.85672808
2/15/2027,19.64698615,0.468480783,0.468480783,215.8107938,83.37266989
2/16/2027,19.15073386,0.156444898,0.156444898,284.0650019,72.72306984
2/17/2027,16.51468278,0.094556982,0.094556982,237.722066,78.7864652
2/18/2027,19.50445006,0.112669672,0.112669672,324.4505332,72.38380857
2/19/2027,19.11268578,0.133081484,0.133081484,241.9656919,79.75335538
2/20/2027,16.53387541,0.446312406,0.446312406,214.6305848,87.40086646
2/21/2027,20.12511105,-0.007406779,0,395.9401287,63.73543967
2/22/2027,17.15788823,0.745673858,0.745673858,208.9056674,88.69414002
2/23/2027,18.66338266,0.073645844,0.073645844,455.8023948,55.69934604
2/24/2027,17.30734316,0.288076805,0.288076805,229.6085438,82.04519244
2/25/2027,17.68087001,0.019774983,0.019774983,549.0609032,43.47523324
2/26/2027,20.55725704,-0.045465055,0,440.6702479,59.40145256
2/27/2027,19.89077577,-0.036463127,0,502.2224915,50.40001031
2/28/2027,24.08066165,0.268944706,0.268944706,287.5376563,81.75667306
3/1/2027,21.27534124,0.383668962,0.383668962,234.4618676,86.04614796
3/2/2027,19.37139183,0.276737922,0.276737922,259.8262931,79.81991284
3/3/2027,19.79041488,1.48041495,1.48041495,242.4364663,87.51898516
3/4/2027,20.46724735,0.060546435,0.060546435,356.2631874,68.41940226
3/5/2027,18.96492696,0.067335424,0.067335424,333.6338272,73.08349147
3/6/2027,19.16919822,-0.041921597,0,412.1565453,62.9724801
3/7/2027,20.72962622,-0.052753019,0,417.0799302,63.39031015
3/8/2027,20.28086525,0.053273828,0.053273828,527.6736439,49.37590686
3/9/2027,23.86033331,0.114532441,0.114532441,368.9414503,71.62675056
3/10/2027,21.53864868,0.067785592,0.067785592,590.3859223,41.58042791
3/11/2027,20.74507016,0.008441079,0.008441079,414.4650941,63.13626398
3/12/2027,23.83940509,-0.13166928,0,500.4850394,58.15297212
3/13/2027,22.51371632,0.239438296,0.239438296,317.6940347,80.11366447
3/14/2027,21.19402058,0.335490053,0.335490053,297.7326062,80.34841322
3/15/2027,22.18169319,-0.011040453,0,490.8723936,57.73171207
3/16/2027,21.01420793,0.092558206,0.092558206,544.6675935,49.03887522
3/17/2027,18.76762045,0.206235169,0.206235169,660.4560387,34.27822127
3/18/2027,22.88274803,-0.145786556,0,590.473184,49.9202186
3/19/2027,23.09061802,-0.215180806,0,543.1280109,55.91297025
3/20/2027,19.56140422,0.080506501,0.080506501,589.0865675,44.85558273
3/21/2027,21.13083364,0.031360882,0.031360882,585.6774968,49.99748923
3/22/2027,24.00533214,0.090231594,0.090231594,384.6221085,71.6637813
3/23/2027,21.95421486,-0.074169128,0,586.8288276,49.20856275
3/24/2027,23.96767005,-0.166395945,0,500.5954258,60.86509562
3/25/2027,21.54632862,-0.028827903,0,579.8128538,49.55035036
3/26/2027,21.77743418,-0.05999691,0,461.2298027,62.99674003
3/27/2027,24.57456877,-0.16736504,0,519.7277206,59.93449016
3/28/2027,23.25620212,-0.243191798,0,597.2208263,52.38534095
3/29/2027,23.95234301,0.222530969,0.222530969,407.5802433,71.52741128
3/30/2027,24.7488144,0.090981933,0.090981933,489.7102842,65.47573373
3/31/2027,25.16790622,-0.042227132,0,559.1592695,60.43208515
4/1/2027,25.2541182,-0.089285091,0,556.1820263,59.6788019
4/2/2027,23.22776988,-0.184485459,0,566.7160189,55.41369524
4/3/2027,24.89201065,-0.074185187,0,568.8299392,57.63747185
4/4/2027,25.00411893,-0.079203622,0,532.2675338,60.26378134
4/5/2027,24.42511518,0.502958829,0.502958829,413.4653234,71.27122062
4/6/2027,24.60360838,-0.105068575,0,539.3540712,61.28917241
4/7/2027,25.04520251,-0.05521676,0,563.7831994,60.46384108
4/8/2027,23.95471392,-0.029060367,0,515.2272609,63.21810007
4/9/2027,24.72022821,-0.172996543,0,555.7941617,59.98403799
4/10/2027,24.32895594,-0.178039767,0,562.5395357,58.04993225
4/11/2027,24.437995,-0.083765191,0,552.5392189,61.17456631
4/12/2027,24.13701814,-0.112954917,0,575.9075605,57.52393209
4/13/2027,24.55643161,-0.127293367,0,534.5625424,61.2278358
4/14/2027,24.39747797,0.222344384,0.222344384,387.169018,75.51741677
4/15/2027,25.77559598,-0.222169617,0,556.7752842,59.43545076
4/16/2027,24.61674286,0.071000093,0.071000093,547.6547395,60.1555088
4/17/2027,25.18452874,-0.117095245,0,571.80248,58.61059655
4/18/2027,24.87181314,0.113388595,0.113388595,565.5563713,61.97609797
4/19/2027,26.61174056,-0.17777757,0,593.3106462,58.89997828
4/20/2027,25.05126997,-0.083042447,0,552.0211809,61.20130664
4/21/2027,23.86130891,0.698460116,0.698460116,379.9907055,75.20508465
4/22/2027,25.62159046,-0.024879437,0,518.3569078,66.83133564
4/23/2027,25.88285286,0.114975386,0.114975386,461.1495208,72.28947857
4/24/2027,26.67526434,0.222779791,0.222779791,497.6984737,69.8276092
4/25/2027,26.78903944,-0.095676015,0,558.6084992,63.39845903
4/26/2027,25.62770095,0.4342992,0.4342992,424.3703995,74.49955963
4/27/2027,25.8959625,0.707575857,0.707575857,376.7872079,78.73637829
4/28/2027,25.98695978,0.381004312,0.381004312,427.1711185,75.01918703
4/29/2027,26.26442722,0.196465652,0.196465652,453.9109992,71.74997296
4/30/2027,26.83993983,0.172529043,0.172529043,482.3287867,69.48182028
5/1/2027,26.64054326,0.145236834,0.145236834,484.0818766,70.26056698
5/2/2027,24.86752297,1.95293364,1.95293364,341.531136,81.41101458
5/3/2027,25.16985254,2.272167493,2.272167493,315.2671146,86.30256917
5/4/2027,25.72836287,0.912755955,0.912755955,374.3250982,80.09081355
5/5/2027,26.08332487,0.793007128,0.793007128,381.6132394,78.55033399
5/6/2027,26.32003925,0.582034484,0.582034484,389.0907672,77.72985642
5/7/2027,26.74655524,0.763163065,0.763163065,395.8805189,78.97574308
5/8/2027,27.78014829,0.075937849,0.075937849,507.2584711,67.57249794
5/9/2027,28.18824228,-0.071753879,0,552.8564554,64.55241054
5/10/2027,28.18170454,-0.093720786,0,570.1925827,61.4882657
5/11/2027,28.6761902,-0.022707662,0,575.1632543,64.29640153
5/12/2027,27.5957784,0.249510123,0.249510123,470.8795513,71.36574407
5/13/2027,28.24266221,-0.034045843,0,605.4253444,59.778797
5/14/2027,26.68299419,0.417707034,0.417707034,391.2649196,77.08180853
5/15/2027,27.79798776,0.203547518,0.203547518,507.1671248,71.3602876
5/16/2027,28.75373622,0.002906979,0.002906979,589.9821064,63.11459784
5/17/2027,26.58556033,0.555045706,0.555045706,430.965071,76.40461871
5/18/2027,28.66540665,-0.002057249,0,614.313978,60.29679327
5/19/2027,28.39214819,0.11757219,0.11757219,579.0435234,65.40892042
5/20/2027,27.93791825,0.283493672,0.283493672,513.4067424,71.23954097
5/21/2027,26.62132712,1.002786172,1.002786172,356.7665373,80.83675927
5/22/2027,25.96922368,1.802397988,1.802397988,353.17553,86.03746043
5/23/2027,26.79715926,0.7019007,0.7019007,377.6396784,81.25002133
5/24/2027,26.90877419,0.452813497,0.452813497,424.2373724,79.36941141
5/25/2027,27.54174002,0.720895634,0.720895634,393.4288098,79.50573128
5/26/2027,27.49301488,0.171216652,0.171216652,530.0621841,69.03661642
5/27/2027,29.21672484,0.05448587,0.05448587,583.2014552,63.58445444
5/28/2027,29.47469576,-0.000307592,0,605.2186418,59.14262808
5/29/2027,28.11436708,0.241337074,0.241337074,483.6764102,71.84902689
5/30/2027,26.83124015,0.403122129,0.403122129,410.9476287,78.71086868
5/31/2027,29.37437324,0.097743784,0.097743784,543.5024137,66.38483278
6/1/2027,27.55895482,0.335167162,0.335167162,414.4626231,78.60457331
6/2/2027,29.72551846,0.18063067,0.18063067,525.6253911,68.75875709
6/3/2027,26.51227564,3.262645255,3.262645255,299.2801645,88.68987128
6/4/2027,30.74742513,0.069040131,0.069040131,586.0184113,62.30198738
6/5/2027,27.48220827,0.400288933,0.400288933,431.2601048,76.07323995
6/6/2027,26.45700788,1.004078578,1.004078578,363.6669071,78.67704751
6/7/2027,27.37611821,0.535103241,0.535103241,421.9376429,76.55481705
6/8/2027,27.85312109,0.315173436,0.315173436,454.006799,74.03989103
6/9/2027,28.13155438,0.370406863,0.370406863,457.2184428,75.06571243
6/10/2027,27.38724603,0.333801755,0.333801755,451.5215,74.48805662
6/11/2027,27.37170648,0.219981693,0.219981693,412.5949884,75.77854168
6/12/2027,26.17093348,1.431140687,1.431140687,331.8040837,84.76035986
6/13/2027,28.52283995,0.027587483,0.027587483,481.9548541,70.40980013
6/14/2027,26.21206897,0.432857007,0.432857007,402.6664707,76.99973725
6/15/2027,26.94696246,0.507122122,0.507122122,386.0611153,79.35262305
6/16/2027,28.63430626,0.190799646,0.190799646,455.1042366,73.66564783
6/17/2027,28.10668116,0.165130632,0.165130632,493.19132,69.00159571
6/18/2027,25.67098552,1.602595366,1.602595366,358.156971,82.4759206
6/19/2027,27.77344374,0.291881023,0.291881023,419.1313087,74.3884417
6/20/2027,29.57444684,0.200080216,0.200080216,476.0482398,71.14382136
6/21/2027,29.10916716,0.116298788,0.116298788,521.2376782,67.55833961
6/22/2027,26.28032746,0.635340031,0.635340031,362.0129168,78.54045536
6/23/2027,27.42809092,0.927143878,0.927143878,336.5478232,81.7928933
6/24/2027,28.24748654,0.315003312,0.315003312,413.216433,75.60660683
6/25/2027,27.87870594,0.293843475,0.293843475,442.0655362,71.22804471
6/26/2027,29.60304234,-0.011311697,0,512.6098431,66.42080603
6/27/2027,29.60665993,0.017349635,0.017349635,517.4885137,65.41555113
6/28/2027,26.4310832,0.833981311,0.833981311,344.4768732,78.64633263
6/29/2027,28.63571709,0.16266377,0.16266377,492.4529517,66.76088918
6/30/2027,26.71261632,0.437750268,0.437750268,380.6365058,74.88582342
7/1/2027,25.57944254,0.43065542,0.43065542,360.0775837,76.41688797
7/2/2027,27.58841546,0.124287968,0.124287968,481.0356557,68.66099246
7/3/2027,26.27690864,0.803210825,0.803210825,345.5858824,77.52532605
7/4/2027,25.67367763,0.941534396,0.941534396,365.161439,74.28842299
7/5/2027,30.01845402,-0.038319549,0,563.5918396,61.46234852
7/6/2027,27.8587653,0.378213683,0.378213683,441.1079994,69.47335824
7/7/2027,27.55110829,0.269352484,0.269352484,455.5641585,68.93071218
7/8/2027,27.9235118,0.318351717,0.318351717,453.7734126,69.11786497
7/9/2027,28.65175886,0.324231236,0.324231236,379.6688392,72.14472365
7/10/2027,28.77123318,0.03354847,0.03354847,522.0274686,63.67770545
7/11/2027,28.57506644,0.073280667,0.073280667,512.8292606,62.60016264
7/12/2027,28.50892685,0.040428552,0.040428552,499.9202356,63.31996401
7/13/2027,27.29159745,0.48167764,0.48167764,415.7116346,69.72297446
7/14/2027,29.12192853,-0.004063003,0,529.9046631,61.54096451
7/15/2027,26.17654398,1.298331826,1.298331826,323.817185,79.11650955
7/16/2027,26.20294293,1.038163599,1.038163599,326.9848476,78.01336947
7/17/2027,28.12700955,0.298361707,0.298361707,441.9398347,66.76453498
7/18/2027,26.67734687,1.225386895,1.225386895,330.6517386,77.61737626
7/19/2027,26.97671015,0.803740901,0.803740901,352.2669904,74.56376019
7/20/2027,29.4930614,-0.000381679,0,495.6050318,63.88574506
7/21/2027,27.77324054,0.418542995,0.418542995,433.3979705,67.58620529
7/22/2027,27.37801529,0.290075774,0.290075774,392.4106606,70.47952038
7/23/2027,29.48062213,-0.043085253,0,553.7797293,57.81222978
7/24/2027,28.48290279,0.096656388,0.096656388,500.0671624,61.57116013
7/25/2027,28.84682534,0.100799311,0.100799311,446.4867975,65.34050254
7/26/2027,28.53592075,0.17766343,0.17766343,437.6290936,68.24561289
7/27/2027,28.97485604,0.087292194,0.087292194,498.1498852,61.19383212
7/28/2027,29.08657612,0.023283343,0.023283343,502.6413366,59.9311276
7/29/2027,27.08239027,0.079315425,0.079315425,458.4905329,62.0802615
7/30/2027,26.47438418,0.088978388,0.088978388,463.2000326,63.19645879
7/31/2027,25.98768116,0.630634705,0.630634705,372.7886874,70.00845498
8/1/2027,26.0895516,0.553161654,0.553161654,375.0696073,68.93470443
8/2/2027,26.11587691,0.279705828,0.279705828,442.5816011,62.67818603
8/3/2027,25.18727675,0.521138207,0.521138207,378.2067954,70.6901386
8/4/2027,24.56716191,2.833451413,2.833451413,310.9234567,76.81641065
8/5/2027,25.22801871,0.902953268,0.902953268,360.781719,70.72203615
8/6/2027,25.06165023,0.200876627,0.200876627,395.3141085,66.62328802
8/7/2027,27.74272666,-0.008500591,0,532.9027997,55.43144205
8/8/2027,27.58778191,0.058126732,0.058126732,458.8122597,63.89711994
8/9/2027,24.75181353,0.710767672,0.710767672,356.1784059,69.79512074
8/10/2027,26.01511429,0.663113229,0.663113229,369.5734476,69.45470273
8/11/2027,24.56849244,1.959258226,1.959258226,321.2432598,75.32303224
8/12/2027,23.06887525,1.407093798,1.407093798,373.1649528,67.76343814
8/13/2027,24.15515486,0.662657696,0.662657696,389.1888098,61.91865288
8/14/2027,25.9911692,-0.039838845,0,518.4711023,54.35882128
8/15/2027,25.67434134,-0.123668213,0,492.3540631,55.43224623
8/16/2027,24.81391494,1.021322067,1.021322067,385.409769,67.88593011
8/17/2027,25.28165558,0.272343075,0.272343075,456.9773482,59.03112154
8/18/2027,25.29996267,0.022147316,0.022147316,472.8908119,55.83627705
8/19/2027,24.68936074,-0.099200714,0,478.0481133,56.86242721
8/20/2027,24.97972486,0.103689167,0.103689167,495.0088603,54.56590413
8/21/2027,24.98504298,-0.066626469,0,502.77695,54.17779848
8/22/2027,24.68940865,0.115185025,0.115185025,481.2138396,56.11865042
8/23/2027,25.19128298,0.006467583,0.006467583,462.9826344,58.28844565
8/24/2027,23.83915798,0.067368768,0.067368768,459.073298,55.85712257
8/25/2027,24.76014675,-0.095806167,0,496.6202974,55.42657818
8/26/2027,23.2267579,0.028018017,0.028018017,492.2017885,49.88447548
8/27/2027,22.99750938,0.27730818,0.27730818,421.2193566,60.09215837
8/28/2027,22.03746543,0.09614458,0.09614458,461.9776772,51.84446679
8/29/2027,21.7888273,0.478630317,0.478630317,423.1753226,55.68515062
8/30/2027,21.26130369,0.259001173,0.259001173,424.4932565,56.03311459
8/31/2027,19.63966092,0.859912953,0.859912953,413.2130675,55.68747887
9/1/2027,21.9851622,-0.128960206,0,459.3699269,51.6241124
9/2/2027,20.7393584,-0.07770659,0,478.5477197,47.67833862
9/3/2027,17.29534665,0.637664153,0.637664153,466.2986714,41.01469153
9/4/2027,21.10973074,-0.090458775,0,496.1932831,44.81887189
9/5/2027,21.06014668,-0.035517069,0,440.6926996,52.21279073
9/6/2027,20.52621033,-0.015289475,0,432.2678373,50.67881375
9/7/2027,22.50089151,-0.023456037,0,419.5176612,56.24596749
9/8/2027,20.78050132,-0.073549853,0,458.3061714,46.44600083
9/9/2027,23.01269888,0.032104208,0.032104208,382.6311858,62.79163096
9/10/2027,17.54136632,-0.00672334,0,484.8318718,40.27193051
9/11/2027,19.58556132,-0.128153136,0,487.5487498,41.94924583
9/12/2027,22.23030253,-0.124070802,0,443.2888782,49.87076055
9/13/2027,19.2242681,-0.047771154,0,470.6740289,41.87137333
9/14/2027,18.03605705,0.131438663,0.131438663,440.217753,42.20991892
9/15/2027,20.35209891,-0.129930387,0,445.9462018,46.88867877
9/16/2027,21.55398648,0.037501634,0.037501634,312.0502521,67.93009945
9/17/2027,19.87539838,-0.106099063,0,476.8738053,41.19543868
9/18/2027,17.65902697,0.155553608,0.155553608,475.2044826,36.34173967
9/19/2027,17.86751986,0.056023855,0.056023855,470.9308719,39.65879964
9/20/2027,18.6319717,0.118373475,0.118373475,475.991516,38.18096538
9/21/2027,21.92298536,-0.07032543,0,357.0954698,60.46662622
9/22/2027,18.81327126,0.155679938,0.155679938,393.9963982,45.70648352
9/23/2027,22.02926442,-0.069985288,0,313.6398277,65.90681087
9/24/2027,20.39727856,-0.141827676,0,385.1442611,54.55098208
9/25/2027,18.41639715,0.012232044,0.012232044,426.7102791,40.86798305
9/26/2027,19.15488538,0.052688984,0.052688984,469.7781396,34.69173958
9/27/2027,20.63923032,-0.118199786,0,424.3293642,45.77439562
9/28/2027,21.70837721,-0.086215714,0,381.9745447,55.00732859
9/29/2027,20.58005439,-0.149130192,0,316.4087041,60.93006495
9/30/2027,20.41459362,-0.114762672,0,388.92368,47.45248814
10/1/2027,19.13876464,-0.056273756,0,408.4950252,44.45383549
10/2/2027,20.83780536,-0.204487986,0,338.5941213,56.76230566
10/3/2027,18.98073714,0.061828638,0.061828638,407.1319714,41.76468177
10/4/2027,18.38791345,0.152823286,0.152823286,432.3554448,36.86593843
10/5/2027,17.97565296,0.040847023,0.040847023,370.9000763,49.11080823
10/6/2027,17.82996779,-0.138606619,0,294.2735795,59.42742917
10/7/2027,22.66467436,0.019457737,0.019457737,246.955376,74.89986795
10/8/2027,22.51070477,-0.20444556,0,312.9826357,59.60576503
10/9/2027,22.40412935,-0.07831745,0,274.7771257,67.76544859
10/10/2027,19.24627485,0.062415059,0.062415059,368.2301853,45.31363623
10/11/2027,18.23974113,-0.044072405,0,359.0867176,44.57364517
10/12/2027,17.86026073,-0.041078938,0,364.2929158,47.50823636
10/13/2027,17.29185108,0.020380794,0.020380794,295.3388011,58.83061544
10/14/2027,16.38853541,0.081151862,0.081151862,353.4920151,46.59961146
10/15/2027,21.40014833,0.119144395,0.119144395,199.5272839,74.83311744
10/16/2027,15.8919477,0.099890314,0.099890314,338.0384825,42.21683455
10/17/2027,16.92679809,-0.074901235,0,275.4868739,58.08676195
10/18/2027,21.63791152,0.31630252,0.31630252,193.501026,78.00901981
10/19/2027,21.91575197,0.468875588,0.468875588,190.0432348,81.58268644
10/20/2027,20.87253387,-0.129841188,0,259.4464686,63.79471061
10/21/2027,18.39845032,-0.138725025,0,261.1705327,60.8628466
10/22/2027,19.31354754,-0.103123163,0,252.4593177,62.53993664
10/23/2027,16.04627621,-0.093058664,0,282.422151,55.02723589
10/24/2027,20.48984494,0.064131091,0.064131091,190.5684278,71.64690654
10/25/2027,19.20675971,0.029759294,0.029759294,195.6391406,70.84719272
10/26/2027,15.64928475,0.032440774,0.032440774,226.418531,61.13842657
10/27/2027,14.1250246,0.044794718,0.044794718,292.8699329,45.02159665
10/28/2027,14.27507625,-0.038584412,0,250.9555562,60.33667574
10/29/2027,18.7716289,-0.025177048,0,246.077909,62.05691408
10/30/2027,14.34895988,-0.070405442,0,263.5235376,59.26483429
10/31/2027,19.14280525,0.051839909,0.051839909,188.3323374,75.08136954
11/1/2027,16.12740965,0.012649569,0.012649569,264.964665,57.47197466
11/2/2027,15.2248757,0.031861119,0.031861119,222.6589936,70.62902917
11/3/2027,12.86587027,0.007185068,0.007185068,238.3650033,60.94959714
11/4/2027,17.63201399,-0.047196689,0,228.0256991,64.02467093
11/5/2027,11.79747449,0.001832277,0.001832277,249.7878315,53.6889475
11/6/2027,15.63280509,-0.040973084,0,223.7002699,63.40514622
11/7/2027,17.27743842,0.011455408,0.011455408,194.7096522,74.99877648
11/8/2027,12.84925529,0.001193016,0.001193016,245.5178814,53.51577855
11/9/2027,16.44824817,0.03290928,0.03290928,187.6323444,73.71788175
11/10/2027,16.26970306,0.005276963,0.005276963,246.4457193,58.59969963
11/11/2027,16.19972184,1.320751812,1.320751812,150.7392499,87.41934242
11/12/2027,13.38293055,0.053766877,0.053766877,202.441847,71.92024002
11/13/2027,13.64818898,0.080668279,0.080668279,214.6329637,65.91141806
11/14/2027,12.78448483,0.022433847,0.022433847,183.68366,73.7274468
11/15/2027,12.24296083,2.411713976,2.411713976,115.3957146,95.41023767
11/16/2027,15.41376247,0.2629377,0.2629377,168.2774142,82.1647054
11/17/2027,16.38243157,0.245810356,0.245810356,128.2231299,87.93267376
11/18/2027,16.21938164,0.06490934,0.06490934,189.3789984,71.42316008
11/19/2027,18.07775998,0.348584343,0.348584343,145.0263744,87.26068921
11/20/2027,16.5534447,0.044436659,0.044436659,150.9063233,80.31938847
11/21/2027,12.2701384,-0.029083754,0,245.5020869,50.9532355
11/22/2027,15.39446825,0.279099877,0.279099877,133.5053398,88.47857195
11/23/2027,12.60065354,1.347351045,1.347351045,133.5302533,89.94781478
11/24/2027,9.373860092,-0.001008142,0,248.0035399,52.5938973
11/25/2027,7.071385506,0.009300428,0.009300428,268.37333,42.81604987
11/26/2027,17.20113863,0.055240978,0.055240978,149.8892781,84.84312152
11/27/2027,20.05037859,0.032623099,0.032623099,160.3809122,81.78985696
11/28/2027,12.27507898,-0.016118284,0,286.3081828,45.42741033
11/29/2027,15.43767029,0.055536976,0.055536976,182.5363678,78.85934317
11/30/2027,10.10806813,0.030928455,0.030928455,172.0512064,74.09039604
12/1/2027,11.86888562,0.0114904,0.0114904,185.9342633,69.22291066
12/2/2027,9.542376325,0.005941048,0.005941048,243.2696201,51.76754346
12/3/2027,8.806808917,0.019901349,0.019901349,259.5727233,49.44211113
12/4/2027,13.90576903,0.085967145,0.085967145,167.0475258,76.38806554
12/5/2027,13.31357533,0.593953442,0.593953442,132.2030345,91.13487221
12/6/2027,16.59404647,0.143408041,0.143408041,132.2472923,87.87978486
12/7/2027,15.52633837,0.018475003,0.018475003,167.2785517,75.41884626
12/8/2027,11.40017203,0.020778333,0.020778333,216.4280063,58.81772071
12/9/2027,13.74868851,0.048155464,0.048155464,164.9866595,82.73345451
12/10/2027,14.10139673,0.166031845,0.166031845,214.3912237,69.29412758
12/11/2027,11.67809689,0.066944336,0.066944336,219.4462249,60.55917926
12/12/2027,17.27253999,0.061540178,0.061540178,166.6158275,81.46016075
12/13/2027,17.37091574,0.010547147,0.010547147,182.4266268,76.25019631
12/14/2027,17.40251747,0.137424123,0.137424123,169.420668,80.85881443
12/15/2027,14.12789995,0.066390382,0.066390382,182.7011913,73.36927039
12/16/2027,15.293246,0.057838623,0.057838623,203.2357773,70.88488434
12/17/2027,18.16919426,0.223662456,0.223662456,158.3964461,85.84011881
12/18/2027,13.78526009,0.164453995,0.164453995,205.9204578,71.60295173
12/19/2027,13.83668223,0.215572821,0.215572821,199.635771,74.88373372
12/20/2027,10.09828637,0.05166379,0.05166379,287.8993535,49.29872727
12/21/2027,11.81467421,0.075125659,0.075125659,205.9061293,67.86648644
12/22/2027,14.79275766,0.436224626,0.436224626,133.3479663,92.77277416
12/23/2027,14.82392416,0.124848934,0.124848934,206.4459274,76.19785028
12/24/2027,15.55877772,0.152992323,0.152992323,187.0138964,79.61846095
12/25/2027,16.35843457,0.328663477,0.328663477,164.1236132,82.90672125
12/26/2027,17.61561508,0.397138422,0.397138422,150.2380852,88.10689135
12/27/2027,17.85197188,0.629992148,0.629992148,137.7503488,91.76578782
12/28/2027,18.47274477,0.21312356,0.21312356,163.7828648,86.85714309
12/29/2027,14.52783907,0.477391452,0.477391452,158.2060267,87.66586561
12/30/2027,15.8693225,0.547954863,0.547954863,135.4483696,92.99099924
12/31/2027,17.03598443,1.013489932,1.013489932,145.1546668,94.17991455
1/1/2028,13.45854089,0.540190889,0.540190889,123.708314,91.61562489
1/2/2028,16.7470236,0.2299693,0.2299693,150.0814494,86.85601859
1/3/2028,17.27782484,0.678987454,0.678987454,139.6285224,91.13537461
1/4/2028,19.88854928,0.391512703,0.391512703,163.9812321,87.83717837
1/5/2028,15.65242807,0.068263635,0.068263635,241.0911939,71.47341136
1/6/2028,17.20438088,0.201134618,0.201134618,192.3749037,81.45945435
1/7/2028,15.17766077,0.083548809,0.083548809,220.5725131,75.59355193
1/8/2028,14.33031295,0.083741654,0.083741654,216.9919065,74.66332454
1/9/2028,15.3554774,0.674252255,0.674252255,157.2003596,92.00299632
1/10/2028,15.05919533,0.079925304,0.079925304,213.5934577,75.97680719
1/11/2028,14.41789939,0.473862536,0.473862536,160.1928718,89.09528202
1/12/2028,17.96921727,0.105659754,0.105659754,198.3114105,81.32477319
1/13/2028,12.61745042,0.008768003,0.008768003,240.9756072,70.18851722
1/14/2028,14.97661246,1.082397268,1.082397268,168.0288143,92.59451037
1/15/2028,19.9558823,0.327109855,0.327109855,168.9068345,88.68576776
1/16/2028,20.11829824,0.077398275,0.077398275,234.557317,76.59310253
1/17/2028,21.2522808,0.067125434,0.067125434,222.6436509,77.42675133
1/18/2028,17.26845258,0.025281348,0.025281348,303.3392722,66.70383523
1/19/2028,18.03476157,0.155306242,0.155306242,197.8871806,81.82817785
1/20/2028,16.77586578,0.091847943,0.091847943,211.2585985,78.040098
1/21/2028,18.74278672,0.021904473,0.021904473,274.6034137,68.0094387
1/22/2028,18.73264293,0.15602818,0.15602818,195.3950217,80.08466333
1/23/2028,18.87140061,0.117346878,0.117346878,293.1860077,70.73253182
1/24/2028,14.84706578,0.157054812,0.157054812,204.7208675,80.59452336
1/25/2028,18.23459781,0.085224099,0.085224099,285.3906164,71.86196293
1/26/2028,19.21460702,0.152433741,0.152433741,233.618221,77.72713872
1/27/2028,17.73094874,0.494403948,0.494403948,182.3633934,87.62052456
1/28/2028,17.90452977,0.461876609,0.461876609,203.1827785,84.47503867
1/29/2028,17.87517029,0.161477393,0.161477393,265.8901148,71.64449652
1/30/2028,17.69040776,0.112285807,0.112285807,286.4764271,69.90719712
1/31/2028,19.14110161,0.174889385,0.174889385,222.6352235,80.63322021
2/1/2028,19.59725458,0.148811042,0.148811042,216.943647,81.21516837
2/2/2028,16.77566702,0.07507566,0.07507566,316.2891572,69.25540502
2/3/2028,17.28301785,0.502980813,0.502980813,184.5809508,87.88619134
2/4/2028,19.54153363,0.117313884,0.117313884,251.1511113,76.57415704
2/5/2028,16.70141737,0.121139315,0.121139315,333.8500406,65.3962339
2/6/2028,15.81763284,0.103279672,0.103279672,389.3866723,60.50721003
2/7/2028,19.35623826,0.160177729,0.160177729,269.4629211,75.62627979
2/8/2028,18.18182164,0.503582206,0.503582206,190.8086557,88.26943396
2/9/2028,19.82643034,0.127553836,0.127553836,305.8817882,69.75223186
2/10/2028,18.19838559,0.259936993,0.259936993,221.5419995,83.58419177
2/11/2028,20.60113389,0.330857061,0.330857061,205.9628715,85.95763227
2/12/2028,19.64078382,0.100655028,0.100655028,255.9205388,75.11222604
2/13/2028,18.8366691,0.163065727,0.163065727,299.8356741,74.2955873
2/14/2028,18.077185,0.156035438,0.156035438,299.4895594,74.3531799
2/15/2028,18.54494827,0.1664439,0.1664439,313.5678073,71.16777908
2/16/2028,17.76015605,0.090004354,0.090004354,376.7757193,65.4869476
2/17/2028,20.7124041,0.110292535,0.110292535,270.7839346,77.21410411
2/18/2028,21.28316913,0.27369358,0.27369358,228.0075903,83.79636778
2/19/2028,18.30376225,0.369788254,0.369788254,227.1684248,84.5525723
2/20/2028,17.79805018,0.026323723,0.026323723,467.7411819,55.559479
2/21/2028,21.06921815,-0.001960792,0,394.120191,64.08945524
2/22/2028,20.22965585,0.190284542,0.190284542,249.8654672,80.28921225
2/23/2028,19.30163866,0.066679368,0.066679368,305.4112398,72.27163609
2/24/2028,21.99399409,0.127496368,0.127496368,366.7153686,68.4633558
2/25/2028,22.65327546,0.308236903,0.308236903,255.6754241,84.06103818
2/26/2028,20.90102556,0.290551801,0.290551801,260.572554,82.12743484
2/27/2028,22.25329908,0.021259322,0.021259322,387.7852024,68.35395159
2/28/2028,21.67522667,-0.013314962,0,340.4459061,71.36418586
